link,topic,likes,views,upload_year,subscriber_count,title,duration,description,channel_name
https://www.youtube.com/watch?v=S9LRVUOy2es&pp=ygUqQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQaXBlcyBhbmQgQ2lzdGVybnMg,Pipes and Cisterns,851,12K,,1.14M subscribers,"Pipes & Cisterns Latest PYQs 2024 | Best Short Tricks for BANK, SSC, RRB, APPSC, TGPSC & OTHER EXAMS",,#onlineclasses_cl_9676578793,Chandan Logics
https://www.youtube.com/watch?v=CsyoFsx8PGg&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg,"Points, lines and angles",22,973,2020.0,3.28K subscribers,Geometry - 1 (Lines & Angles),,"Geometry concept is very important in the lane of all competitive exams like SSC, Railways, Campus Recruitment etc.",Aptitude World NATUS
https://www.youtube.com/watch?v=pvn5SzkcQ5c&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg0gcJCX4JAYcqIYzv,"Points, lines and angles",31K,735K,2021.0,2.23M subscribers,Geometry Trick | Lines and Angles | Maths Trick | Best For All Competitive Exam | imran sir maths,,"Hello Friends
This is a awesome video for Geometry. You will get best concept of Lines and Angles after watching this",imran sir maths
https://www.youtube.com/watch?v=Bq1QyT-HZrU&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg,"Points, lines and angles",18K,563K,,203K subscribers,ANGLE THEOREMS - Top 10 Must Know,,"Here are the top 10 most important angle theorems that you have to know to be successful in your math classes. This video covers angle theorems for various shapes including triangles and circles, and also parallel line theorems. Go to jensenmath.ca for FREE math resources and don't forget to subscribe to the chann",JensenMath
https://www.youtube.com/watch?v=VNEbhx4I6K8&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg0gcJCX4JAYcqIYzv,"Points, lines and angles",23,436,,7.59K subscribers,Lines and Angles | GEOMETRY || CUET PG TISSNET MAHCET CMAT 2024 Prep Booster,,Lines and Angles | GEOMETRY || CUET PG TISSNET MAHCET CMAT 2024 Prep Booster || CUET MBA Preparation 2024 || CMAT MBA 2024 Quantitative Aptitude ,MATHOLOGICAL
https://www.youtube.com/watch?v=3FFI2Bm-obI&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg,"Points, lines and angles",6,462,2017.0,4.29K subscribers,"LINES AND ANGLES(Geometry) (Part 1) Angles, Degrees and Radians and Parallel Lines and Transversals",,Follow  us on Twitter = ,Aptitude-Reasoning-Shortcuts-Tips-Tricks
https://www.youtube.com/watch?v=r8l640qXY0o&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg,"Points, lines and angles",1,194,2017.0,4.29K subscribers,"LINES AND ANGLES(Geometry) (Part 2) Angles, Degrees and Radians and Parallel Lines and Transvarsals",,Follow  us on Twitter = ,Aptitude-Reasoning-Shortcuts-Tips-Tricks
https://www.youtube.com/watch?v=pfMWY3HhXYY&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg,"Points, lines and angles",256,5.2K,,137K subscribers,Lines and Angles | Aptitude for CSIR NET (Part-10) | Basics | All 'Bout Chemistry,,The video is a part of Aptitude series for CSIR NET Exam. In this video we have discussed how to solve questions related to lines and angles easily and effectively.,All 'Bout Chemistry
https://www.youtube.com/watch?v=I5auyoXYoX0&pp=ygUwQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQb2ludHMsIGxpbmVzIGFuZCBhbmdsZXMg,"Points, lines and angles",11K,610K,2022.0,1.01M subscribers,"GCSE Maths - Alternate, Corresponding and Allied Angles - Parallel Lines Angle Rules",,⭐️ ,Cognito
https://www.youtube.com/watch?v=XP-A0KwI3HI&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSA%3D,Probability,176,13K,2020.0,677K subscribers,Introduction to Probability | Quantitative Aptitude | TalentSprint Aptitude Prep,,"If you toss two coins simultaneously, what are the possibilities that both the coins would land up on the same side, either its a  head or a tail? You would rather say it's difficult to guess but you can tell the probability means the possibility of the condition to get ahead or a tail. TalentSprint has come up with a video to clarify you",TalentSprint Aptitude Prep
https://www.youtube.com/watch?v=V2azCSchs58&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSDSBwkJfgkBhyohjO8%3D,Probability,2.5K,188K,,4.83M subscribers,30 APTITUDE TEST QUESTIONS & ANSWERS! (How to PREPARE for an APTITUDE TEST!) 100% PASS!,,30 APTITUDE TEST QUESTIONS & ANSWERS! (How to PREPARE for an APTITUDE TEST!) 100% PASS! Get FREE ACCESS to my APTITUDE and PSYCHOMETRIC TESTING SUITE: ,CareerVidz
https://www.youtube.com/watch?v=lxm6ez2cx6Y&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSDSBwkJfgkBhyohjO8%3D,Probability,21K,1.6M,2018.0,1.93M subscribers,"Aptitude Made Easy - Probability - Basics and Tricks - Part 1, Math Tricks for Govt Exams",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=mr3Xj4mSpO0&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSA%3D,Probability,,,,,,,,
https://www.youtube.com/watch?v=ximxxERGSUc&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSA%3D,Probability,26K,1.6M,2018.0,1.21M subscribers,"Probability - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",01:07:37,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Probability. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=GfSCnbsZHm4&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSDSBwkJfgkBhyohjO8%3D,Probability,9.1K,366K,2020.0,1.93M subscribers,Aptitude Made Easy Probability Full Series - Learn maths #StayHome,,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).",FreshCareers
https://www.youtube.com/watch?v=Vakqg-CCCBw&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSA%3D,Probability,3.8K,164K,2022.0,561K subscribers,Probability in Tamil | à®¨à®¿à®•à®´à¯à®¤à®•à®µà¯ | Part 1 | TNPSC Maths | Aptitude & Reasoning in Tamil,,"This Video about Probability in Tamil | à®¨à®¿à®•à®´à¯à®¤à®•à®µà¯ | Part 1 | TNPSC Maths | Aptitude & Reasoning in Tamil 

Email Id:aakkannetworks@gmail.com",Aakkan Networks
https://www.youtube.com/watch?v=oGT0AOihPr8&pp=ygUjQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9iYWJpbGl0eSA%3D,Probability,24K,1.7M,2018.0,1.93M subscribers,Aptitude Made Easy - Probability – 7 Tricks to solve problems on Balls and bags – Part 1,,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=WyDXGFfs2ho&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug,Problems on Age,12K,347K,,1.14M subscribers,AGES ( à°µà°¯à°¸à±à°¸à±à°²à± ) 2 SEC TRICK | Problems on Ages Complete Concept & shortcut tricks By Chandan Venna,,#Onlineclasses_CL_9676578793,Chandan Logics
https://www.youtube.com/watch?v=PcmYrI-z118&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug0gcJCX4JAYcqIYzv,Problems on Age,7.5K,227K,,2.23M subscribers,Age Problems Tricks and Shortcuts | Maths Tricks | imran sir maths,,Buy Link Amazon – ,imran sir maths
https://www.youtube.com/watch?v=bx1bcpVThVo&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug,Problems on Age,2K,68K,2020.0,661K subscribers,"Problems on Ages - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Problems on Ages - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams
AMCAT, Elitmus, CoCubes",OnlineStudy4u
https://www.youtube.com/watch?v=STaokT5d9Q4&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug,Problems on Age,77K,2.1M,2022.0,1.14M subscribers,AGES 2 SEC TRICK | NO PEN NO PAPER | BEST & SMART APPROACHES By Chandan Venna | #Chandan_Logics,,#Chandan_Logics,Chandan Logics
https://www.youtube.com/watch?v=tJHl73PBnwY&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug,Problems on Age,16K,1M,2018.0,1.21M subscribers,"Problems on Ages - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Problems on Ages. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=7pg8aQNPkcE&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug,Problems on Age,18K,751K,2020.0,1.93M subscribers,"Aptitude Made Easy Problems on Ages full series, Learn maths #StayHome",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=6PCTRVmu-ek&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug,Problems on Age,69K,3.6M,2018.0,1.93M subscribers,"Aptitude Made Easy - Problems on Ages Part-1 – Basics and Methods, Examples, Math tricks",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).
                        Aptitude Made Easy is an initiative by freshersworld.com.It consists of series of videos on ",FreshCareers
https://www.youtube.com/watch?v=U8K0V2EChfs&t=25s&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBBZ2Ug,Problems on Age,449K,11M,2019.0,20.2M subscribers,"Problem on Ages Tricks in Hindi | Ages Problem Short Cut/Concept/Formula | DSSSB, ALP, CTET, Bank PO",,Hey Everyone! In this video we are going to learn how to solve questions on ages in mind. This video will show you the way how easy is that to solve long questions in mind. This video covers ,Dear Sir
https://www.youtube.com/watch?v=m-s3vdPoIn4&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,45K,1M,,2.23M subscribers,Time Speed and Distance Trick | Train Realted Questions | Maths Trick by imran sir | imran sir maths,,"In this video you will learn amazing trick to solve  Train Related  Questions  .....
 So this video is helpful for all aspirants preparing for SSC & other govt. exams. Watch this full videos an",imran sir maths
https://www.youtube.com/watch?v=78b4Jn4rw44&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,21K,1.2M,2018.0,1.21M subscribers,"Problems on Trains - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Problems on Trains. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=EFq_H0Zz7yk&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,14K,254K,2022.0,656K subscribers,Problems On Trains| Train Math Questions| Train Basic Concepts|Easy Tricks To Solve Train Questions|,,Problems On Trains| Train Math Questions| Train Basic Concepts| Easy Tricks To Solve Train Questions|,Chinmaya Panda
https://www.youtube.com/watch?v=9Fo4B4pNFY4&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,5.1K,104K,,230K subscribers,Basics of Maths For All SSC & Bank Exam | Train Based Problem | By Navneet Sir,,"Basics of Maths For All SSC & Bank Exam | Train Based Problem | By Navneet Sir In this video, Navneet Sir will teach you Train-Based Problems, an important topic in the reasoning and quantitative aptitude sections ",Viral Maths 
https://www.youtube.com/watch?v=RKdz5CkorXU&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,4,90,2023.0,1.66K subscribers,Problems on Train in Aptitude and reasoning with tricks and solved all model problems,,Time taken by a train of length 'l' meters to pass a pole or a standing man or a signal post is equal to the time taken by the train to cover 'l' meters.,unEducators
https://www.youtube.com/watch?v=DaNnu8BqzCM&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,70K,3.8M,2018.0,1.93M subscribers,"Aptitude Made Easy - Speed, Distance and Time - Problems on Trains Part-1, Math tricks",,"Aptitude Made Easy - Speed, Distance and Time - Problems on Trains Part-1, Math tricks",FreshCareers
https://www.youtube.com/watch?v=RAbJuOtixVA&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,4,1.8K,2023.0,49 subscribers,Problems on Trains | Part 1 | Basics | Aptitude and Reasoning | Tutoralz,,"Problems on Trains | Part 1 | Basics | Aptitude and Reasoning | Tutoralz

-------------------------------------------------------------------",Tutoralz
https://www.youtube.com/watch?v=qHJ9UkIKji8&pp=ygUpQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ibGVtcyBvbiBUcmFpbiA%3D,Problems on Train,10K,407K,2020.0,1.93M subscribers,"Aptitude Made Easy - Problems on Trains Full series, Length of the train, Learn maths #StayHome",,"Get the latest interview tips,Job notifications,top MNC openings,placement papers and many more only at Freshersworld.com(www.freshersworld.com?src=Youtube).",FreshCareers
https://www.youtube.com/watch?v=VAZ3I_cMoNg&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,13K,441K,,8.67M subscribers,Profit Loss and Discount | Quants for Bank Exams 2024 | Quants By Navneet Sir,,"In this comprehensive video, we delve into the essential concepts of Profit, Loss, and Discount, tailored specifically for the 2024 Bank Exams. Whether youâ€™re preparing for IBPS, SBI, or any other banking exam",Adda247 
https://www.youtube.com/watch?v=_cW7_BUDYcw&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,67K,4.3M,2018.0,1.93M subscribers,"Aptitude Made Easy - Profit & Loss – Basics and Methods, Profit and loss shortcuts, Math tricks",,"Aptitude Made Easy - Profit & Loss – Basics and Methods, Profit and loss shortcuts, Math tricks",FreshCareers
https://www.youtube.com/watch?v=DJUckY-o2c4&t=611s&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,68K,1.5M,2020.0,2.23M subscribers,"Profit and Loss Trick | How to solve profit and loss question for IBPS, SSC, CGL, CSAT, CAT, MAT|",,"Hello Friends 
watch this video till the end
In this video you will see 2 types ",imran sir maths
https://www.youtube.com/watch?v=U10Fo7Qrd08&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,110,55K,2015.0,2.26M subscribers,"Quantitative aptitude : Profit and loss formulas, trick for IBPS,SSC,CAT,XMAT,RAIL,PO,GATE exams",,"This tutorial is about Quantitative aptitude : Prepare for IBPS,SSC,CAT,XMAT,RAIL,PO,GATE competitive exams with example problems and solutions. Learn quick tips and tricks to solve numerical aptitude problems with verbal reasoning and verbal aptitude problems.",Shomu's Biology
https://www.youtube.com/watch?v=i8EcBW2wE9o&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,22K,638K,2023.0,1.14M subscribers,ðŸ”´LIVEðŸ”´PROFIT AND LOSS BEST TRICKS | BANK | SSC | RAILWAY | CSAT | APPSC | TSPSC GROUP -4 | AP/TS SI,,#Onlineclasses_CL_9676578793,Chandan Logics
https://www.youtube.com/watch?v=B4z52xTAhnk&t=28s&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,134K,4.7M,2019.0,20.2M subscribers,"Top Profit and Loss Tricks | Profit and Loss Concept/Problems/Shortcuts | SSC, UPSC, SBI, IBPS PO",,"Hey!

This is part five for our Profit and Loss series. In this part we have covered 3 types of questions with con",Dear Sir
https://www.youtube.com/watch?v=T2odvmxqi1I&t=480s&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,30K,2M,2018.0,1.21M subscribers,"Profit and Loss - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",00:15:00,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Profit and Loss. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=ToeUKWkZmlc&pp=ygUnQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9maXQgYW5kIExvc3Mg,Profit and Loss,14K,521K,2021.0,470K subscribers,Profit and Loss I Best Shortcut Tricks in Telugu I à°²à°¾à°­à°®à±-à°¨à°·à±à°Ÿà°‚ I Solve in Just 5 Seconds IRamesh Sir,,Profit and Loss I Best Shortcut Tricks in Telugu I à°²à°¾à°­à°®à±-à°¨à°·à±à°Ÿà°‚ I Solve in Just 5 Seconds I Ramesh Sir Maths Class,Ramesh Sir Maths Class
https://www.youtube.com/watch?v=gua96ju_FBk&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ncmVzc2lvbnMg0gcJCX4JAYcqIYzv,Progressions,20K,1.1M,2016.0,3.78M subscribers,Arithmetic Progression and Geometric Progression | Don't Memorise | (GMAT/GRE/CAT/Bank PO/SSC CGL),,"If you love our content, please feel free to try out our super-affordable premium content. Get access to ALL videos on the website(Master Learner Pack):
One Month Access(Rs.999/USD 12): ",Infinity Learn NEET
https://www.youtube.com/watch?v=Pe-D7zFe-wg&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ncmVzc2lvbnMg,Progressions,167K,3.6M,2023.0,2.23M subscribers,Number Series | Reasoning | Numbers Series Trick | imran sir maths,,"हो कोई भी exam , आएगी यही वाली math's tricks काम 
Hello!  Are you scared of math?",imran sir maths
https://www.youtube.com/watch?v=m4IiXPyFA8M&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ncmVzc2lvbnMg0gcJCX4JAYcqIYzv,Progressions,20,589,2021.0,1.38K subscribers,Arithmetic Progression in Tamil|Aptitude and Reasoning Tamil|Concepts Formulas and Shortcuts -TNPSC!,,"Here is a video which explains all the concepts of Arithmetic Progression(A.P). You can easily solve all problems within seconds time. It's an important topic which will be asked in TNUSRB, IBPS SSC TNPSC RRB and many more competitive exams.",Arivom 1000
https://www.youtube.com/watch?v=mDJxHCZwunM&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ncmVzc2lvbnMg,Progressions,3K,134K,2021.0,470K subscribers,Progressions I All Concepts & Objective Bits I Useful to Polycet/APRJC/NTSE/10th Class | Ramesh Sir,,Progressions I Class 10 I Concepts & Objective Bits I NTSE / APIIIT / Competitive Exams I Ramesh Sir Maths,Ramesh Sir Maths Class
https://www.youtube.com/watch?v=G-gqX4Oo9PA&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ncmVzc2lvbnMg,Progressions,2.5K,147K,2023.0,1.21M subscribers,"Arithmetic Progression - Shortcuts & Tricks for Placement Tests, Job Interviews & Exams",,"Crack the quantitative aptitude section of Placement Test or Job Interview at any company with shortcuts & tricks on Arithmetic Progression chapter. Extremely helpful to crack entrance exams like MBA, Banking â€“ IBPS, SBI, UPSC, SSC, Railways etc.",CareerRide
https://www.youtube.com/watch?v=U98O8KIUwN4&pp=ygUkQXB0aXR1ZGUgYW5kIFJlYXNvbmluZyBQcm9ncmVzc2lvbnMg,Progressions,106K,2.5M,2020.0,20.2M subscribers,AP | Arithmetic Progression Trick | Concept/Tricks/Questions/Formula/Solution/in Hindi/Class 10,,"Hey!

In this video, we have covered lots on most important questions for class 10th Arithmetic Progression c",Dear Sir
